ID_TRANSACC|ID_ORIG|ID_DEST|MONTO|FECHA_HORA|ESTADO|DETALLE
4235|104452|102134|38.54|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4236|101246|104835|141.65|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4237|101503|105570|73.72|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4239|102694|104845|118.12|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4243|100241|101248|93.03|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5399.43. nuevoSaldoDestino=5526.5. workerIdProcesador=worker0}
4241|101595|103453|41.82|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4240|101808|102720|177.96|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4244|101576|105853|155.32|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4245|105538|103732|85.29|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4247|105752|102510|159.11|Thu May 22 03:13:58 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Fallo PREPARAR_DEBITO: Saldo insuficiente 105752
4250|105941|105562|48.50|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8741.83. nuevoSaldoDestino=8068.26. workerIdProcesador=worker0}
4246|100011|102711|147.02|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4248|105565|102393|144.96|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4249|104410|103013|139.47|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4254|101943|101131|41.74|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4463.37. nuevoSaldoDestino=876.34. workerIdProcesador=worker0}
4251|101343|105247|75.68|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4252|103573|101824|57.36|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4259|105433|105615|45.43|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4040.6200000000003. nuevoSaldoDestino=5712.71. workerIdProcesador=worker0}
4253|104390|100113|101.10|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4260|101774|100820|41.79|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3.0500000000000043. nuevoSaldoDestino=5005.22. workerIdProcesador=worker0}
4255|100514|106000|17.33|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4256|104009|105712|57.57|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4257|102409|104118|45.23|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4258|102553|104187|40.12|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4261|100391|105197|80.66|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4267|100707|101108|156.37|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8937.689999999999. nuevoSaldoDestino=2584.54. workerIdProcesador=worker0}
4262|104904|102156|80.65|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4269|102695|103370|129.71|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5787.38. nuevoSaldoDestino=5392.89. workerIdProcesador=worker0}
4263|100953|104362|136.91|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4271|105810|105277|140.06|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2895.27. nuevoSaldoDestino=7505.6900000000005. workerIdProcesador=worker0}
4264|104535|102115|95.61|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4265|102111|101625|36.87|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4266|101174|102058|138.46|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4268|101479|103322|201.46|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4270|100470|102695|173.32|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4272|101080|103286|87.65|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4273|105460|101273|125.38|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4274|100644|105093|12.31|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4275|101983|103060|31.28|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4278|105924|105477|201.30|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6768.3. nuevoSaldoDestino=3607.5600000000004. workerIdProcesador=worker0}
4276|100343|105148|166.64|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4277|101491|102297|166.41|Thu May 22 03:13:58 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4281|105273|104462|192.07|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=47.18000000000001. nuevoSaldoDestino=8660.44. workerIdProcesador=worker0}
4282|102613|103651|81.63|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5323.18. nuevoSaldoDestino=4787.900000000001. workerIdProcesador=worker0}
4283|103783|102597|31.61|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5412.92. nuevoSaldoDestino=7105.21. workerIdProcesador=worker0}
4285|105001|104867|164.45|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7398.150000000001. nuevoSaldoDestino=9816.050000000001. workerIdProcesador=worker0}
4287|102022|102148|143.63|Thu May 22 03:13:58 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4970.28. nuevoSaldoDestino=9326.619999999999. workerIdProcesador=worker0}
4279|102886|101624|41.36|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4280|103004|105003|110.97|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4289|101153|101716|187.87|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3842.82. nuevoSaldoDestino=9829.720000000001. workerIdProcesador=worker0}
4284|103018|105125|76.11|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4290|104767|105328|88.04|Thu May 22 03:13:59 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Worker: worker0. Particion: CUENTA_P3. Saldo insuficiente CtaOrigen 104767
4286|102510|105689|103.25|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4291|103489|103711|107.69|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=583.99. nuevoSaldoDestino=8433.82. workerIdProcesador=worker0}
4288|104012|104872|23.38|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4292|102843|103387|11.40|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1392.54. nuevoSaldoDestino=7093.95. workerIdProcesador=worker0}
4293|102566|103487|84.38|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=685.45. nuevoSaldoDestino=10046.88. workerIdProcesador=worker0}
4294|102203|102437|22.68|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7663.83. nuevoSaldoDestino=8137.42. workerIdProcesador=worker0}
4297|101628|100010|26.89|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=970.78. nuevoSaldoDestino=1649.1200000000001. workerIdProcesador=worker0}
4299|104213|105279|152.83|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9529.78. nuevoSaldoDestino=4975.37. workerIdProcesador=worker0}
4301|103750|103998|61.71|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3034.82. nuevoSaldoDestino=3000.55. workerIdProcesador=worker0}
4304|103666|103618|170.16|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6507.3. nuevoSaldoDestino=5250.69. workerIdProcesador=worker0}
4305|100828|101916|52.44|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7106.370000000001. nuevoSaldoDestino=3687.79. workerIdProcesador=worker0}
4295|101119|102530|16.52|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4296|105099|102001|86.02|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4298|103266|100669|80.83|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4300|103257|101681|73.08|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4302|100708|102559|153.79|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4303|105303|101311|48.03|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4309|100271|100278|9.44|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6254.9800000000005. nuevoSaldoDestino=2043.6200000000001. workerIdProcesador=worker0}
4306|104538|100844|48.93|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4307|102136|104131|16.14|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4308|103330|104702|156.44|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4311|100562|100362|165.94|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9721.779999999999. nuevoSaldoDestino=4206.92. workerIdProcesador=worker0}
4310|100155|102810|183.46|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4312|104069|101690|90.66|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4313|103094|101608|90.50|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4315|101550|100804|102.21|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5544.33. nuevoSaldoDestino=5123.11. workerIdProcesador=worker0}
4317|104855|104983|95.04|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1822.18. nuevoSaldoDestino=2926.21. workerIdProcesador=worker0}
4318|100890|101866|166.12|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3765.27. nuevoSaldoDestino=4283.86. workerIdProcesador=worker0}
4314|105084|100568|10.34|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4316|101715|105840|53.32|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4319|100482|105418|184.42|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4327|102784|103114|165.02|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3811.6. nuevoSaldoDestino=3164.46. workerIdProcesador=worker0}
4320|104795|101954|114.58|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4321|101531|103291|15.87|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4322|102301|106041|189.74|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4323|104691|103230|6.38|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4324|102966|100443|37.83|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4325|102829|100938|42.42|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4326|104449|103980|43.19|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4331|102506|103583|81.23|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7264.71. nuevoSaldoDestino=1486.97. workerIdProcesador=worker0}
4328|103473|100251|107.23|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4329|105768|101524|50.84|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4332|106031|102547|201.22|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4334|101261|101125|105.96|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7856.81. nuevoSaldoDestino=3079.79. workerIdProcesador=worker0}
4330|102154|104993|167.36|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4337|105086|104269|69.26|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6755.09. nuevoSaldoDestino=9195.7. workerIdProcesador=worker0}
4333|101771|103564|24.51|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4335|100131|105897|110.70|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4339|102330|102534|143.20|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9112.98. nuevoSaldoDestino=6638.17. workerIdProcesador=worker0}
4340|104728|104740|91.24|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6558.93. nuevoSaldoDestino=906.95. workerIdProcesador=worker0}
4342|100575|101862|96.74|Thu May 22 03:13:59 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7682.1900000000005. nuevoSaldoDestino=1396.68. workerIdProcesador=worker0}
4336|105804|100717|95.41|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4338|103711|100796|73.55|Thu May 22 03:13:59 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4344|104179|104742|121.76|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1570.19. nuevoSaldoDestino=7553.58. workerIdProcesador=worker0}
4341|101192|104813|61.85|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4343|100515|105453|90.42|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4349|104384|105746|10.60|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=507.91999999999996. nuevoSaldoDestino=5849.58. workerIdProcesador=worker0}
4350|103343|102719|22.75|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4847.26. nuevoSaldoDestino=9545.69. workerIdProcesador=worker0}
4353|104737|104371|14.04|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3045.25. nuevoSaldoDestino=895.05. workerIdProcesador=worker0}
4345|103321|104049|112.93|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4346|100066|105951|199.02|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4347|103940|101818|18.20|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4348|104357|100455|34.77|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4351|100848|102972|154.81|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4352|100099|103027|197.84|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4354|100460|103530|69.76|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4361|100675|101662|86.34|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3151.5899999999997. nuevoSaldoDestino=7099.83. workerIdProcesador=worker0}
4355|100184|105941|67.79|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4356|105965|102928|106.34|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4357|101298|102900|113.65|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4362|103453|103853|79.71|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=364.59000000000003. nuevoSaldoDestino=1411.98. workerIdProcesador=worker0}
4363|104647|105553|187.91|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5298.06. nuevoSaldoDestino=9950.41. workerIdProcesador=worker0}
4358|103714|101604|200.82|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4359|102368|100582|65.10|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4360|101746|105959|147.61|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4370|103087|102504|160.19|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3023.74. nuevoSaldoDestino=7624.7699999999995. workerIdProcesador=worker0}
4364|100451|105434|198.92|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4365|103087|104897|6.45|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4366|103820|100098|39.10|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4367|101745|105827|199.18|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4368|102000|103918|6.24|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4369|105423|103256|135.88|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4371|102242|100246|142.79|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4372|104822|102795|142.36|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4378|104752|104815|18.71|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7634.74. nuevoSaldoDestino=10221.369999999999. workerIdProcesador=worker0}
4373|100437|104656|111.60|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4374|100499|102725|196.62|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4375|104634|101959|144.14|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4383|102566|103178|54.16|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=631.2900000000001. nuevoSaldoDestino=2430.68. workerIdProcesador=worker0}
4376|100689|103037|145.45|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4377|103362|105268|182.48|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4379|104010|105903|165.44|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4386|104829|105394|157.89|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1831.52. nuevoSaldoDestino=5397.110000000001. workerIdProcesador=worker0}
4380|104606|103589|19.31|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4381|103539|105212|101.44|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4382|105931|103769|38.61|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4384|102316|101283|153.31|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4385|104712|103395|23.88|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4387|105073|100686|50.96|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4388|101121|103868|21.37|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4391|101467|101914|158.39|Thu May 22 03:14:00 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7935.33. nuevoSaldoDestino=8299.58. workerIdProcesador=worker0}
4389|102975|101580|142.32|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
4390|100988|102363|46.63|Thu May 22 03:14:00 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
