ID_TRANSACC,ID_ORIG,ID_DEST,MONTO,FECHA_HORA,ESTADO
15996,102275,101675,1428.96,2025-04-03 02:48:34,Confirmada
15997,101578,102653,1538.05,2025-01-19 09:58:34,Confirmada
15998,103546,101035,60.99,2025-03-24 21:15:34,Confirmada
15999,104424,105877,1916.05,2025-03-25 16:11:34,Confirmada
16000,105407,100556,1907.15,2024-07-16 13:10:34,Pendiente
16001,100396,100675,1876.34,2025-01-15 09:25:34,Rechazada
16002,104241,105330,178.02,2024-11-06 10:48:34,Pendiente
16003,105402,104365,1859.1,2024-07-31 21:06:34,Confirmada
16004,103460,101500,456.78,2024-09-25 15:05:34,Confirmada
16005,104122,102024,693.99,2025-04-07 00:47:34,Rechazada
16006,104999,103362,902.82,2024-09-13 01:58:34,Confirmada
16007,101386,100849,368.65,2024-05-24 02:52:34,Confirmada
16008,102882,104684,1660.38,2024-08-27 12:10:34,Confirmada
16009,101251,101479,1711.8,2024-09-25 18:24:34,Confirmada
16010,102082,104859,1536.79,2024-12-15 05:36:34,Confirmada
16011,105812,100401,1886.51,2024-12-28 00:46:34,Confirmada
16012,101727,100992,647.13,2025-01-10 12:45:34,Rechazada
16013,101850,105351,1954.7,2024-07-06 16:25:34,Pendiente
16014,105306,102771,1034.09,2024-11-08 01:19:34,Confirmada
16015,103509,101195,108.64,2025-01-27 22:12:34,Rechazada
16016,104401,105410,1061.44,2024-08-31 09:56:34,Pendiente
16017,101863,101014,1130.46,2025-04-20 08:21:34,Confirmada
16018,105615,102686,1432.32,2025-02-03 12:48:34,Confirmada
16019,101027,100521,1921.81,2024-08-18 15:28:34,Confirmada
16020,104944,101565,385.47,2025-01-23 17:03:34,Pendiente
16021,104441,101687,214.69,2024-06-22 12:35:34,Pendiente
16022,100615,104262,1530.55,2025-03-14 07:25:34,Confirmada
16023,103385,104373,1121.12,2025-02-06 23:23:34,Confirmada
16024,103496,103895,994.11,2024-08-25 00:47:34,Confirmada
16025,101167,103850,892.6,2024-09-06 13:23:34,Pendiente
16026,100240,103992,1981.92,2024-05-26 12:10:34,Pendiente
16027,105356,100164,1316.28,2024-06-03 06:30:34,Confirmada
16028,103135,104251,795.95,2025-04-09 19:05:34,Confirmada
16029,104333,105183,1310.27,2024-12-19 06:55:34,Pendiente
16030,102192,104792,1448.91,2025-02-03 00:35:34,Confirmada
16031,101947,101679,252.85,2025-03-18 00:41:34,Confirmada
16032,105735,102179,161.81,2024-11-06 00:00:34,Confirmada
16033,104343,103511,1851.72,2024-10-12 14:43:34,Confirmada
16034,100359,103796,1791.07,2024-10-24 01:40:34,Rechazada
16035,101644,103676,971.38,2024-10-16 19:11:34,Confirmada
16036,104950,101999,1220.97,2024-08-17 05:59:34,Rechazada
16037,103871,101692,425.2,2025-03-18 18:16:34,Pendiente
16038,100094,102022,758.99,2024-09-10 15:18:34,Confirmada
16039,105298,102080,402.67,2024-12-11 06:02:34,Confirmada
16040,100940,104279,314.8,2024-12-05 08:17:34,Confirmada
16041,103916,102974,1228.84,2024-12-13 00:30:34,Confirmada
16042,100400,102705,768.84,2025-05-01 06:22:34,Rechazada
16043,105582,101040,803.29,2024-12-01 00:41:34,Confirmada
16044,101673,101503,879.93,2024-07-24 20:15:34,Confirmada
16045,100193,100742,1764.35,2025-01-05 14:02:34,Pendiente
16046,102154,105643,1205.07,2025-02-05 22:27:34,Confirmada
16047,101621,105829,621.82,2025-02-11 14:44:34,Pendiente
16048,105797,102484,518.68,2025-01-21 16:46:34,Confirmada
16049,104072,100824,1128.2,2024-08-04 01:35:34,Rechazada
16050,102912,100580,553.62,2025-02-04 22:00:34,Confirmada
16051,100395,102287,32.25,2024-07-20 12:27:34,Confirmada
16052,101672,102952,771.38,2024-12-09 09:10:34,Pendiente
16053,102833,102122,336.39,2024-09-03 19:04:34,Pendiente
16054,104014,101051,498.22,2025-01-18 01:13:34,Confirmada
16055,104553,102497,57.2,2024-06-06 23:40:34,Pendiente
16056,103969,103923,914.14,2025-04-17 08:02:34,Confirmada
16057,100856,104355,116.43,2024-09-19 15:53:34,Confirmada
16058,100638,104502,1282.26,2024-11-20 13:20:34,Pendiente
16059,103526,104893,1252.44,2024-09-26 00:10:34,Confirmada
16060,101134,105645,852.27,2024-09-17 03:25:34,Confirmada
16061,101210,100889,492.15,2024-08-18 12:03:34,Rechazada
16062,103670,101233,867.93,2025-01-16 05:32:34,Rechazada
16063,101978,102526,172.4,2025-04-21 19:09:34,Confirmada
16064,104600,104878,1659.98,2024-10-14 16:25:34,Pendiente
16065,101038,103597,538.98,2025-01-28 19:53:34,Confirmada
16066,105341,100802,789.71,2024-08-15 07:43:34,Confirmada
16067,101178,104981,823.35,2024-11-12 16:02:34,Confirmada
16068,100222,102201,1762.97,2024-09-28 14:02:34,Confirmada
16069,104063,103187,1321.27,2024-05-24 02:04:34,Pendiente
16070,101819,105534,793.08,2024-12-14 10:07:34,Rechazada
16071,102962,105831,1400.58,2024-12-23 10:06:34,Rechazada
16072,103461,105984,508.94,2024-06-26 00:12:34,Confirmada
16073,103991,101047,787.3,2024-11-02 07:54:34,Confirmada
16074,102510,100636,61.85,2024-11-08 16:14:34,Confirmada
16075,100744,103583,1872.94,2024-09-01 12:48:34,Confirmada
16076,100815,105399,747.77,2025-04-02 02:48:34,Confirmada
16077,104868,102837,625.56,2024-05-24 04:41:34,Confirmada
16078,103263,103829,128.42,2024-06-08 10:10:34,Rechazada
16079,103911,102253,1941.82,2024-12-17 04:20:34,Confirmada
16080,105230,103886,1606.69,2024-08-11 00:48:34,Pendiente
16081,102141,105966,1731.29,2024-05-23 19:37:34,Confirmada
16082,101154,103582,431.83,2024-11-18 05:38:34,Pendiente
16083,104887,101498,1835.23,2024-09-17 00:23:34,Confirmada
16084,105358,104950,388.84,2024-08-06 22:48:34,Pendiente
16085,100694,102857,1217.44,2025-02-28 23:58:34,Pendiente
16086,103602,102608,1223.28,2025-05-01 20:35:34,Confirmada
16087,104086,105325,951.24,2025-01-12 19:20:34,Confirmada
16088,103299,100480,1251.87,2025-02-04 04:43:34,Confirmada
16089,100817,105743,566.06,2025-03-05 07:01:34,Confirmada
16090,101055,104414,1359.58,2024-07-10 13:05:34,Confirmada
16091,104464,103464,704.7,2025-04-29 04:13:34,Confirmada
16092,100772,102929,1263.07,2024-07-30 09:58:34,Confirmada
16093,100265,104189,1912.64,2024-11-08 23:16:34,Confirmada
16094,102887,102921,511.06,2025-02-21 07:05:34,Confirmada
16095,101615,103900,741.15,2024-08-28 15:20:34,Confirmada
16096,101543,103713,1087.89,2024-06-18 23:58:34,Confirmada
16097,104767,101422,1274.16,2024-08-31 10:09:34,Confirmada
16098,102030,105265,258.4,2024-10-06 00:52:34,Pendiente
16099,100531,104024,298.53,2024-05-26 13:09:34,Confirmada
16100,103121,102204,1995.73,2024-10-13 01:30:34,Confirmada
16101,103211,105478,71.82,2024-06-20 09:32:34,Confirmada
16102,103708,101568,263.17,2024-10-22 12:55:34,Pendiente
16103,101431,104395,1252.87,2024-12-16 08:53:34,Rechazada
16104,105622,102806,1984.25,2024-11-29 10:44:34,Pendiente
16105,101569,100423,270.69,2025-05-06 18:07:34,Pendiente
16106,105714,104985,933.22,2025-03-07 00:43:34,Rechazada
16107,104377,103630,765.82,2025-01-25 20:43:34,Pendiente
16108,105169,101850,312.26,2024-11-03 11:21:34,Confirmada
16109,102774,102347,197.97,2024-07-08 23:42:34,Confirmada
16110,102589,103420,201.62,2024-10-12 08:00:34,Confirmada
16111,101277,100404,430.58,2025-01-22 22:05:34,Confirmada
16112,103319,105369,1863.19,2024-06-13 21:19:34,Pendiente
16113,103042,102252,1688.94,2025-05-05 11:03:34,Pendiente
16114,100456,105735,154.34,2024-11-03 08:49:34,Confirmada
16115,104394,105056,384.77,2025-04-17 18:32:34,Confirmada
16116,104962,102770,796.15,2024-08-06 02:51:34,Confirmada
16117,102065,102118,240.85,2024-06-04 00:21:34,Pendiente
16118,101703,101110,939.3,2024-07-25 14:40:34,Confirmada
16119,105633,104740,471.85,2024-08-01 22:17:34,Pendiente
16120,104785,104689,1938.81,2024-09-16 09:18:34,Pendiente
16121,103674,105328,1289.37,2025-03-03 18:20:34,Confirmada
16122,103070,103060,1306.65,2024-07-28 10:45:34,Confirmada
16123,100283,104852,1162.2,2024-08-07 12:30:34,Pendiente
16124,101996,103825,1772.25,2024-12-31 22:54:34,Pendiente
16125,101996,103075,76.92,2024-08-19 00:10:34,Confirmada
16126,103432,104278,1065.37,2025-02-05 12:50:34,Confirmada
16127,105623,105591,195.37,2025-02-06 20:23:34,Rechazada
16128,102058,104025,1226.1,2024-12-25 17:23:34,Confirmada
16129,105570,101201,1875.75,2025-04-25 20:49:34,Confirmada
16130,101069,101273,1452.47,2025-02-17 01:33:34,Confirmada
16131,103918,105108,1719.19,2025-05-19 04:31:34,Confirmada
16132,104749,100647,753.6,2024-12-31 00:11:34,Confirmada
16133,104436,100877,1335.68,2025-02-19 08:09:34,Confirmada
16134,103915,104176,984.24,2024-10-30 03:05:34,Confirmada
16135,102625,101750,1789.19,2024-08-29 04:47:34,Pendiente
16136,101709,104593,1839.73,2024-07-28 15:21:34,Confirmada
16137,105824,100358,1343.28,2024-10-19 18:46:34,Confirmada
16138,104477,105094,462.34,2025-02-17 16:27:34,Pendiente
16139,102928,102486,1007.47,2024-09-23 20:22:34,Confirmada
16140,103450,103117,87.52,2025-05-13 13:05:34,Confirmada
16141,101100,101271,1564.95,2024-09-20 11:02:34,Confirmada
16142,103358,104918,11.07,2024-11-12 02:08:34,Confirmada
16143,100134,103914,1737.84,2025-02-12 10:03:34,Confirmada
16144,100739,105977,444.02,2024-11-01 21:48:34,Confirmada
16145,102536,101400,1483.56,2024-05-30 23:57:34,Confirmada
16146,100247,101166,994.58,2024-07-08 08:50:34,Confirmada
16147,101108,102029,1383.58,2025-05-02 00:25:34,Confirmada
16148,103247,101267,667.28,2025-02-08 18:43:34,Confirmada
16149,105819,103627,1545.61,2024-12-26 10:56:34,Confirmada
16150,104012,104894,517.0,2024-12-04 07:10:34,Confirmada
16151,101035,104604,1185.69,2024-11-11 08:44:34,Confirmada
16152,105424,100821,171.49,2024-08-15 17:03:34,Confirmada
16153,105846,104853,1658.71,2025-05-08 04:27:34,Pendiente
16154,101940,102767,1987.49,2024-12-15 08:02:34,Rechazada
16155,100522,103872,1371.19,2025-03-23 13:38:34,Confirmada
16156,105573,101216,379.72,2025-04-25 13:16:34,Confirmada
16157,105987,102489,21.15,2024-11-02 14:49:34,Confirmada
16158,105696,103596,1570.25,2024-06-09 11:46:34,Pendiente
16159,100786,103724,1520.45,2025-03-18 00:57:34,Confirmada
16160,101380,101594,1577.91,2025-04-09 04:57:34,Confirmada
16161,101439,104690,287.67,2025-03-30 10:34:34,Rechazada
16162,105267,102355,1879.59,2024-08-22 17:11:34,Confirmada
16163,100236,101359,590.66,2024-09-26 23:01:34,Pendiente
16164,103992,100171,949.95,2025-05-09 05:09:34,Pendiente
16165,101384,103030,1772.7,2025-01-10 18:53:34,Confirmada
16166,101419,104319,1518.7,2024-09-22 15:28:34,Confirmada
16167,100637,101505,419.12,2025-03-01 17:46:34,Confirmada
16168,103478,103842,1309.8,2025-01-17 01:47:34,Rechazada
16169,105095,100321,1539.41,2025-03-10 02:08:34,Pendiente
16170,101685,103774,1189.9,2025-05-15 11:56:34,Confirmada
16171,100602,100061,1613.3,2024-09-18 09:35:34,Confirmada
16172,105015,105858,477.33,2024-10-11 15:32:34,Confirmada
16173,102105,103311,187.05,2024-08-25 00:42:34,Confirmada
16174,105105,101568,1700.07,2024-06-17 04:52:34,Confirmada
16175,104586,100555,1978.08,2025-03-19 21:48:34,Confirmada
16176,102361,104463,1273.47,2024-06-03 23:52:34,Confirmada
16177,105227,105447,281.82,2024-09-04 14:11:34,Confirmada
16178,101819,104463,1794.96,2025-04-24 06:39:34,Pendiente
16179,103494,104033,1001.1,2024-08-30 15:55:34,Pendiente
16180,105985,101914,1789.31,2025-04-04 21:07:34,Rechazada
16181,103069,101693,1339.76,2025-03-27 18:02:34,Rechazada
16182,103992,102508,1322.45,2024-07-07 14:42:34,Confirmada
16183,100277,101683,1591.42,2024-06-15 00:55:34,Pendiente
16184,102230,104558,1098.81,2025-02-02 19:48:34,Rechazada
16185,101182,104044,159.58,2025-02-14 22:00:34,Confirmada
16186,103943,100439,888.06,2024-09-30 12:21:34,Confirmada
16187,104301,105926,1295.93,2025-04-15 08:50:34,Confirmada
16188,105329,102451,1345.0,2025-03-22 12:04:34,Rechazada
16189,103012,103816,114.97,2024-08-29 22:27:34,Confirmada
16190,102566,105597,1423.65,2024-08-22 11:24:34,Confirmada
16191,102805,104029,1911.54,2025-01-27 09:06:34,Rechazada
16192,101159,104967,1512.22,2024-11-04 02:07:34,Rechazada
16193,103152,100431,237.18,2025-04-18 21:18:34,Confirmada
16194,105414,100958,509.31,2024-12-27 17:08:34,Pendiente
16195,105043,100806,1036.23,2025-05-06 09:53:34,Confirmada
16196,105259,102179,1237.86,2024-05-22 15:01:34,Rechazada
16197,102143,100574,352.4,2024-08-03 05:04:34,Confirmada
16198,101787,100329,85.05,2024-08-17 00:51:34,Rechazada
16199,103390,102134,1374.69,2025-01-18 14:41:34,Confirmada
16200,104935,105131,121.46,2024-12-24 17:36:34,Confirmada
16201,103929,104787,1719.7,2024-10-15 08:59:34,Confirmada
16202,101613,103702,865.17,2024-09-03 08:54:34,Confirmada
16203,101247,105632,388.42,2024-06-26 20:57:34,Confirmada
16204,104536,105646,1922.9,2024-12-31 00:39:34,Pendiente
16205,104130,101178,788.39,2024-08-29 18:25:34,Confirmada
16206,102326,103904,315.59,2024-07-14 00:32:34,Rechazada
16207,105158,102526,1139.56,2024-12-11 14:56:34,Pendiente
16208,101752,100569,991.87,2024-07-28 14:36:34,Confirmada
16209,103562,105865,302.05,2024-11-28 09:36:34,Confirmada
16210,100060,100532,752.52,2024-11-02 08:23:34,Confirmada
16211,101784,103740,477.25,2024-08-23 10:04:34,Confirmada
16212,102793,105773,318.81,2024-10-19 13:43:34,Confirmada
16213,104320,101438,769.17,2024-12-25 11:17:34,Confirmada
16214,105832,104636,825.98,2024-06-01 21:42:34,Confirmada
16215,105077,105578,1634.13,2024-12-29 16:09:34,Pendiente
16216,103098,104543,1171.35,2024-12-25 23:07:34,Pendiente
16217,102423,105771,1142.78,2024-11-20 00:09:34,Confirmada
16218,104418,101349,908.04,2024-11-01 11:56:34,Confirmada
16219,100312,100189,424.67,2025-03-31 00:05:34,Rechazada
16220,100132,103735,1501.45,2025-05-04 22:51:34,Confirmada
16221,101907,102335,593.13,2024-11-10 14:01:34,Confirmada
16222,102492,100500,749.56,2024-08-14 03:33:34,Confirmada
16223,101747,100982,872.32,2025-04-14 14:56:34,Pendiente
16224,101209,105273,1395.97,2025-02-15 09:09:34,Pendiente
16225,105644,104121,860.88,2025-05-10 01:25:34,Rechazada
16226,104194,103376,423.4,2025-04-03 23:03:34,Confirmada
16227,100305,104930,1557.75,2024-08-10 04:42:34,Confirmada
16228,105876,103011,28.03,2025-01-10 18:22:34,Confirmada
16229,102534,104644,827.92,2025-03-23 09:06:34,Confirmada
16230,101199,105907,758.69,2025-03-02 12:37:34,Confirmada
16231,103287,100341,1764.94,2025-01-24 18:23:34,Confirmada
16232,101823,104734,1849.82,2024-08-26 16:32:34,Confirmada
16233,101429,101145,1917.1,2025-03-13 23:52:34,Rechazada
16234,104319,101471,232.02,2024-11-28 07:14:34,Confirmada
16235,100448,105384,1308.76,2024-12-10 06:03:34,Confirmada
16236,101750,100253,1672.09,2025-02-02 18:43:34,Rechazada
16237,100432,105257,268.12,2024-10-30 11:00:34,Pendiente
16238,100655,102381,481.49,2025-04-17 21:34:34,Confirmada
16239,103149,101980,1162.64,2025-05-20 06:33:34,Confirmada
16240,105134,100804,665.87,2025-04-01 15:17:34,Confirmada
16241,105389,103945,1713.73,2024-10-28 21:03:34,Pendiente
16242,100730,105171,550.21,2024-07-01 22:42:34,Pendiente
16243,102338,104803,151.9,2024-06-20 09:49:34,Rechazada
16244,101843,102427,250.62,2024-08-26 07:21:34,Confirmada
16245,105599,100229,724.01,2024-06-22 23:35:34,Confirmada
16246,102050,103827,935.03,2024-08-10 13:27:34,Rechazada
16247,104884,102766,20.53,2025-04-03 23:40:34,Confirmada
16248,104408,104409,1141.75,2024-12-30 01:03:34,Confirmada
16249,102202,104386,913.72,2024-09-29 23:06:34,Confirmada
16250,103759,105115,1835.07,2025-01-09 02:35:34,Pendiente
16251,102381,101392,1111.95,2024-08-11 08:37:34,Rechazada
16252,102756,103945,271.09,2025-04-21 20:15:34,Confirmada
16253,104974,101767,1499.36,2024-11-30 06:46:34,Confirmada
16254,102276,102745,668.3,2025-01-19 20:57:34,Confirmada
16255,105176,101630,772.3,2024-06-08 01:49:34,Rechazada
16256,104262,105199,1795.68,2024-07-22 13:01:34,Pendiente
16257,104912,103132,608.53,2024-07-19 17:55:34,Confirmada
16258,103913,104615,885.24,2025-05-21 00:24:34,Pendiente
16259,105930,104378,1409.49,2024-08-21 02:22:34,Confirmada
16260,100777,104632,273.69,2025-03-24 02:20:34,Confirmada
16261,100102,105076,1441.84,2025-03-18 16:44:34,Pendiente
16262,101531,101306,1097.06,2024-05-31 07:05:34,Pendiente
16263,104139,102332,1371.09,2025-04-06 00:50:34,Confirmada
16264,103464,105131,1403.52,2024-06-18 11:34:34,Confirmada
16265,102580,101345,23.69,2025-05-15 08:02:34,Confirmada
16266,102736,103903,1561.96,2024-05-29 15:11:34,Confirmada
16267,102447,103908,1153.07,2024-09-23 03:56:34,Confirmada
16268,104080,105873,1309.32,2024-07-13 02:30:34,Confirmada
16269,103960,100892,616.3,2024-12-25 22:56:34,Pendiente
16270,103713,104993,1741.88,2024-09-01 13:04:34,Confirmada
16271,102361,102262,617.86,2025-01-20 01:19:34,Confirmada
16272,102368,103143,1144.68,2024-08-11 11:47:34,Confirmada
16273,104766,105262,1577.8,2024-06-28 11:07:34,Confirmada
16274,101419,102520,926.21,2024-10-08 21:55:34,Confirmada
16275,103163,101283,1719.82,2024-09-10 14:23:34,Pendiente
16276,101112,101533,510.97,2024-08-21 21:01:34,Confirmada
16277,102884,103620,1325.3,2024-07-08 18:59:34,Confirmada
16278,102974,101831,1454.61,2024-09-28 13:15:34,Rechazada
16279,101305,104531,1342.34,2024-10-15 13:25:34,Confirmada
16280,102775,100685,253.38,2024-09-16 03:49:34,Confirmada
16281,103488,104728,274.28,2025-02-09 20:07:34,Confirmada
16282,106036,100124,920.74,2024-08-20 17:37:34,Pendiente
16283,104502,101692,166.34,2025-02-10 09:04:34,Confirmada
16284,102332,105557,1768.54,2024-08-15 10:19:34,Confirmada
16285,103530,103270,906.18,2024-08-04 19:34:34,Confirmada
16286,104637,100824,1340.61,2025-05-09 02:11:34,Rechazada
16287,100767,105511,1737.24,2025-04-25 01:50:34,Confirmada
16288,105724,103515,1177.48,2024-08-13 00:35:34,Confirmada
16289,104655,103879,135.92,2024-09-19 05:14:34,Confirmada
16290,104118,100663,1524.46,2024-11-12 23:03:34,Confirmada
16291,101871,102469,99.93,2025-02-14 07:53:34,Confirmada
16292,106006,105646,1927.1,2025-05-09 19:05:34,Rechazada
16293,101811,104263,563.61,2024-06-22 10:03:34,Confirmada
16294,104837,101378,670.76,2024-10-14 14:48:34,Confirmada
16295,105532,102809,798.02,2024-09-05 14:33:34,Rechazada
16296,102096,103191,44.92,2024-11-02 10:33:34,Pendiente
16297,104005,105215,809.52,2024-07-08 17:06:34,Rechazada
16298,103907,104698,70.84,2024-06-24 12:58:34,Confirmada
16299,100536,100404,467.27,2025-01-18 06:16:34,Confirmada
16300,102239,105195,1221.83,2024-08-31 12:42:34,Pendiente
16301,100498,105155,552.43,2024-06-09 07:24:34,Confirmada
16302,100767,102074,386.82,2025-01-13 07:32:34,Confirmada
16303,101922,100478,1301.42,2025-03-23 23:14:34,Confirmada
16304,100458,105061,1871.58,2024-06-14 03:53:34,Rechazada
16305,105721,104883,666.82,2024-08-04 03:18:34,Confirmada
16306,101756,103213,1147.55,2025-05-05 18:00:34,Confirmada
16307,105920,101840,782.7,2024-10-19 01:35:34,Confirmada
16308,101722,105814,76.41,2024-12-22 09:35:34,Pendiente
16309,101285,100040,1649.77,2025-03-23 12:09:34,Confirmada
16310,104688,105891,1907.54,2025-03-28 19:27:34,Confirmada
16311,104196,103765,1748.3,2024-10-10 04:34:34,Confirmada
16312,100432,102365,1313.7,2025-05-05 09:47:34,Confirmada
16313,103742,103886,316.4,2024-12-04 15:26:34,Confirmada
16314,105250,105861,1752.24,2025-05-04 04:28:34,Confirmada
16315,102314,104597,741.77,2024-07-04 14:03:34,Confirmada
16316,105129,102974,838.26,2025-04-13 05:24:34,Pendiente
16317,101372,105745,649.01,2024-08-02 22:05:34,Confirmada
16318,104826,103926,472.42,2024-10-25 19:19:34,Confirmada
16319,101810,101489,307.73,2025-03-20 02:07:34,Confirmada
16320,105264,105942,757.8,2024-09-16 08:38:34,Confirmada
16321,105290,102718,973.92,2024-11-28 16:09:34,Confirmada
16322,105618,105375,1887.63,2025-01-04 13:28:34,Pendiente
16323,104075,102076,1383.83,2025-04-27 23:30:34,Confirmada
16324,103010,101683,1180.25,2025-04-05 11:06:34,Rechazada
16325,105591,104159,1529.16,2024-10-11 07:48:34,Confirmada
16326,101396,102493,1063.46,2025-03-31 06:40:34,Confirmada
16327,104564,105087,1875.41,2024-07-04 23:26:34,Confirmada
16328,102654,100033,1271.87,2024-09-10 14:20:34,Confirmada
16329,102823,102076,400.69,2024-09-16 00:03:34,Pendiente
16330,100498,103253,831.18,2024-09-03 10:02:34,Confirmada
16331,105973,105316,970.92,2025-02-28 18:09:34,Confirmada
16332,100829,103667,215.77,2025-05-11 09:53:34,Confirmada
16333,102464,104726,852.79,2024-11-19 08:48:34,Pendiente
16334,104549,104292,1586.63,2024-06-16 02:25:34,Confirmada
16335,103160,104746,765.64,2024-12-02 22:46:34,Confirmada
16336,100179,103824,891.22,2024-06-07 20:52:34,Confirmada
16337,101951,100427,702.17,2024-06-30 10:47:34,Confirmada
16338,103225,100985,1002.44,2025-03-05 12:49:34,Confirmada
16339,103261,104500,1309.86,2025-02-04 21:29:34,Confirmada
16340,101510,105455,1062.11,2025-05-17 08:32:34,Confirmada
16341,103444,100762,783.75,2024-10-06 01:07:34,Confirmada
16342,105874,101822,108.61,2024-10-16 08:28:34,Confirmada
16343,102531,105089,712.18,2024-07-22 12:11:34,Pendiente
16344,105594,102996,1465.54,2024-06-29 10:32:34,Pendiente
16345,101670,105741,800.78,2024-09-01 07:07:34,Confirmada
16346,101333,103219,633.28,2025-04-29 18:30:34,Pendiente
16347,103822,102746,880.19,2024-09-01 17:51:34,Confirmada
16348,101319,100656,1035.04,2024-07-10 01:45:34,Confirmada
16349,102867,103955,440.84,2025-02-08 09:40:34,Confirmada
16350,104649,100661,293.88,2024-08-29 22:29:34,Confirmada
16351,105980,101987,660.31,2024-07-08 06:18:34,Confirmada
16352,104724,103393,1414.83,2025-01-07 08:00:34,Confirmada
16353,103372,101694,1432.15,2025-04-19 01:24:34,Confirmada
16354,100527,103663,1824.6,2025-02-02 06:26:34,Rechazada
16355,103523,101657,1550.58,2024-12-20 00:01:34,Confirmada
16356,100989,104336,1926.5,2025-05-04 07:47:34,Confirmada
16357,105527,103628,908.91,2025-04-23 04:12:34,Rechazada
16358,105013,103300,1509.46,2024-07-15 14:26:34,Confirmada
16359,103137,100212,1191.04,2024-07-31 08:08:34,Rechazada
16360,104919,103714,1016.38,2025-05-01 16:03:34,Confirmada
16361,101272,101064,1780.32,2024-08-28 23:41:34,Confirmada
16362,104371,105569,1637.14,2024-09-06 15:52:34,Confirmada
16363,100025,105508,1519.97,2024-07-25 15:43:34,Confirmada
16364,102227,105703,1721.81,2025-01-07 23:29:34,Confirmada
16365,101472,104961,1414.58,2024-07-09 01:38:34,Confirmada
16366,103034,104936,1065.28,2024-10-07 02:56:34,Pendiente
16367,103183,102469,1284.83,2024-10-23 22:24:34,Confirmada
16368,101585,104455,245.37,2024-12-28 13:02:34,Confirmada
16369,101276,100378,1481.79,2024-12-17 22:33:34,Confirmada
16370,105623,106025,361.01,2025-01-13 02:43:34,Confirmada
16371,102785,101487,1887.05,2025-02-12 13:10:34,Confirmada
16372,102969,104958,1030.49,2024-07-03 13:28:34,Pendiente
16373,103629,104892,1404.32,2024-12-11 14:09:34,Confirmada
16374,103767,102066,1242.42,2024-08-25 20:03:34,Pendiente
16375,101071,104008,377.6,2024-11-21 06:05:34,Confirmada
16376,102593,102948,1736.72,2024-11-05 22:22:34,Pendiente
16377,100746,105900,966.49,2025-01-19 06:21:34,Rechazada
16378,100237,103822,447.22,2024-09-15 07:42:34,Confirmada
16379,102175,104962,165.5,2024-07-06 08:08:34,Confirmada
16380,101917,103918,750.13,2024-07-25 13:45:34,Pendiente
16381,104776,105963,1646.49,2024-10-22 09:12:34,Confirmada
16382,104606,102908,1983.67,2025-01-02 07:21:34,Confirmada
16383,100966,104453,782.65,2024-10-30 09:16:34,Confirmada
16384,102547,103269,798.12,2024-10-14 07:53:34,Pendiente
16385,105593,100506,326.8,2024-09-08 14:02:34,Confirmada
16386,101561,103257,935.92,2024-07-15 16:06:34,Confirmada
16387,103877,103464,749.76,2025-02-13 10:50:34,Confirmada
16388,100466,104774,1506.67,2024-09-25 09:42:34,Confirmada
16389,101430,101799,589.93,2024-11-09 13:09:34,Rechazada
16390,102716,100242,1320.36,2024-05-28 18:16:34,Confirmada
16391,102447,102618,405.04,2024-05-29 05:25:34,Pendiente
16392,105025,104076,1934.2,2025-02-08 13:25:34,Confirmada
16393,104291,102106,401.52,2025-04-18 23:33:34,Confirmada
16394,102680,100231,1321.05,2024-09-27 21:33:34,Confirmada
16395,105863,103402,1194.72,2024-10-11 23:30:34,Rechazada
16396,103418,101203,844.83,2025-04-20 07:47:34,Confirmada
16397,102973,104647,1412.46,2024-11-12 06:39:34,Pendiente
16398,101458,105860,678.91,2024-09-21 06:22:34,Confirmada
16399,105111,104592,764.02,2025-04-13 08:49:34,Confirmada
16400,100032,103315,57.8,2024-10-03 04:10:34,Confirmada
16401,101948,102210,1941.69,2025-05-01 02:35:34,Confirmada
16402,101823,103253,576.18,2024-10-27 11:21:34,Confirmada
16403,100252,101271,665.06,2025-01-18 05:15:34,Pendiente
16404,105439,103294,800.4,2024-12-06 09:13:34,Confirmada
16405,102734,104163,99.1,2024-12-25 11:29:34,Confirmada
16406,104724,106009,1350.02,2025-05-16 23:55:34,Confirmada
16407,105539,105163,1408.39,2024-10-02 10:07:34,Confirmada
16408,105654,102550,815.18,2025-03-05 00:09:34,Confirmada
16409,101903,101878,1274.88,2024-11-18 07:28:34,Confirmada
16410,103864,103968,319.74,2024-07-26 23:17:34,Pendiente
16411,101778,104908,290.61,2024-09-22 02:23:34,Confirmada
16412,103553,104242,583.26,2024-08-19 10:56:34,Confirmada
16413,105783,103937,987.47,2025-03-14 06:59:34,Pendiente
16414,104128,105274,1604.13,2025-04-07 15:37:34,Pendiente
16415,103336,100374,1245.32,2025-03-09 05:21:34,Pendiente
16416,103222,105654,249.55,2025-03-19 05:35:34,Confirmada
16417,103626,103756,972.01,2025-03-03 18:18:34,Confirmada
16418,100823,100979,1906.55,2024-08-31 21:08:34,Rechazada
16419,106000,101091,1233.86,2024-10-14 17:13:34,Confirmada
16420,105541,100015,775.89,2024-07-03 00:08:34,Pendiente
16421,103414,104915,388.49,2024-11-12 23:09:34,Rechazada
16422,101671,105330,1134.12,2025-02-21 18:21:34,Confirmada
16423,104604,103998,1439.63,2024-07-13 08:35:34,Pendiente
16424,103846,101086,1945.66,2024-11-16 07:48:34,Confirmada
